track_name,track_artist,track_popularity,track_album_name,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,release_year,duration_sec
pete davidson,Ariana Grande,36,Sweetener,Post Teen Pop,pop,post-teen pop,0.654,0.312,4,-10.212,1,0.0508,0.429,8.59e-06,0.19,0.304,119.9,2018,73.81
raindrops (an angel cried),Ariana Grande,35,Sweetener,Post Teen Pop,pop,post-teen pop,0.336,0.231,1,-6.217,1,0.0493,0.943,0.0,0.183,0.431,168.724,2018,37.64
NASA,Ariana Grande,76,"thank u, next",Post Teen Pop,pop,post-teen pop,0.747,0.458,6,-6.891,1,0.303,0.451,0.0,0.252,0.47,75.029,2019,182.0
ghostin,Ariana Grande,73,"thank u, next",Post Teen Pop,pop,post-teen pop,0.287,0.364,9,-8.295,1,0.0306,0.418,1.8e-05,0.185,0.11,103.777,2019,271.47
"break up with your girlfriend, i'm bored",Ariana Grande,84,"thank u, next",Post Teen Pop,pop,post-teen pop,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,2019,190.44
imagine,Ariana Grande,76,"thank u, next",Post Teen Pop,pop,post-teen pop,0.729,0.475,8,-4.985,1,0.0364,0.378,0.0,0.12,0.371,62.52,2019,212.27
Mercy,Shawn Mendes,18,Illuminate (Deluxe),Post Teen Pop,pop,post-teen pop,0.568,0.686,11,-4.901,0,0.0903,0.133,0.0,0.11,0.4,148.294,2016,208.73
LLC,Nicki Minaj,55,Queen,Post Teen Pop,pop,post-teen pop,0.835,0.756,10,-5.441,0,0.123,0.0523,0.028,0.0606,0.809,153.988,2018,221.85
sweetener,Ariana Grande,70,Sweetener,Post Teen Pop,pop,post-teen pop,0.721,0.459,4,-6.408,1,0.032,0.248,0.0,0.212,0.46,119.914,2018,208.49
the light is coming (feat. Nicki Minaj),Ariana Grande,44,Sweetener,Post Teen Pop,pop,post-teen pop,0.876,0.55,6,-5.707,0,0.161,0.0126,2.84e-05,0.0272,0.702,99.046,2018,228.37
get well soon,Ariana Grande,36,Sweetener,Post Teen Pop,pop,post-teen pop,0.604,0.45,9,-6.564,0,0.0354,0.651,0.0,0.0934,0.531,100.347,2018,322.03
Falling for Ya,Jordan Fisher,46,Teen Beach 2 (Original TV Movie Soundtrack),post teen pop,pop,post-teen pop,0.628,0.858,1,-4.06,0,0.184,0.154,0.0,0.156,0.707,170.049,2015,124.61
Eyes Wide Open,Sabrina Carpenter,57,Eyes Wide Open,post teen pop,pop,post-teen pop,0.584,0.641,1,-6.637,1,0.0284,0.00435,1.22e-06,0.113,0.353,88.033,2015,192.72
Did I Mention,Jeff Lewis,59,Descendants (Original TV Movie Soundtrack),post teen pop,pop,post-teen pop,0.691,0.877,7,-2.954,1,0.159,0.0393,0.0,0.0325,0.968,161.935,2015,153.79
Dear Future Husband,Meghan Trainor,71,Title (Deluxe),post teen pop,pop,post-teen pop,0.655,0.782,1,-4.789,1,0.185,0.375,0.0,0.317,0.832,79.427,2015,184.23
BAMM,Milo Manheim,53,ZOMBIES (Original TV Movie Soundtrack),post teen pop,pop,post-teen pop,0.757,0.871,8,-4.689,1,0.0362,0.000753,0.00649,0.454,0.394,124.05,2018,186.1
If Only,Dove Cameron,64,Descendants (Original TV Movie Soundtrack),post teen pop,pop,post-teen pop,0.477,0.6,7,-5.652,1,0.0324,0.271,0.0,0.112,0.29,152.062,2015,229.81
Moves Like Jagger,Maroon 5,61,Singles,post teen pop,pop,post-teen pop,0.72,0.751,11,-4.484,0,0.0462,0.0113,0.0,0.353,0.599,128.017,2015,202.64
Shape of You,Ed Sheeran,86,÷ (Deluxe),post teen pop,pop,post-teen pop,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,2017,233.71
Kissing Strangers,DNCE,65,Kissing Strangers,post teen pop,pop,post-teen pop,0.772,0.744,7,-5.803,1,0.0398,0.0547,0.0,0.0852,0.86,120.065,2017,202.48
Starboy,The Weeknd,84,Starboy,post teen pop,pop,post-teen pop,0.678,0.588,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.005,2016,230.45
Can't Help Falling in Love,Christian Leave,66,Hope,post teen pop,pop,post-teen pop,0.608,0.269,0,-7.201,1,0.0329,0.983,1.96e-06,0.337,0.389,126.372,2016,135.71
I Don't Fuck With You,Big Sean,75,Dark Sky Paradise,post teen pop,pop,post-teen pop,0.824,0.733,1,-5.475,1,0.0613,0.0355,0.0,0.324,0.393,97.971,2015,284.39
I Feel It Coming,The Weeknd,70,Starboy,post teen pop,pop,post-teen pop,0.773,0.819,0,-5.946,0,0.118,0.426,0.0,0.0679,0.585,92.99,2016,269.19
Love Me Like You Do,Ellie Goulding,64,Fifty Shades Freed (Original Motion Picture Soundtrack),post teen pop,pop,post-teen pop,0.489,0.597,5,-6.633,0,0.0292,0.27,0.0,0.105,0.324,95.012,2018,253.52
Bump,Baby Blue,34,Oyun Oynarken Dinlenecek Müzikler,post teen pop,pop,post-teen pop,0.719,0.753,8,-4.206,0,0.0352,0.175,2.47e-06,0.36,0.577,98.016,2017,243.48
Bitch I'm Madonna,Madonna,60,Rebel Heart (Deluxe),post teen pop,pop,post-teen pop,0.722,0.63,3,-5.784,0,0.132,0.0485,0.000294,0.179,0.519,150.023,2015,227.48
"Me, Myself & I",G-Eazy,77,When It's Dark Out,post teen pop,pop,post-teen pop,0.757,0.672,0,-6.524,0,0.0955,0.0186,0.0,0.158,0.382,111.996,2015,251.47
Despacito,Luis Fonsi,79,VIDA,post teen pop,pop,post-teen pop,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,2019,229.36
Party Rock Anthem,LMFAO,24,A Decade Of Bops,post teen pop,pop,post-teen pop,0.657,0.81,1,-5.074,1,0.144,0.0474,0.0,0.171,0.474,129.856,2019,245.8
Sugar,Maroon 5,80,V,post teen pop,pop,post-teen pop,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,2015,235.49
Attention,Charlie Puth,23,Attention,post teen pop,pop,post-teen pop,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,2017,211.48
Warriors,Imagine Dragons,68,Smoke + Mirrors (Deluxe),Post-Teen Pop,pop,post-teen pop,0.365,0.851,4,-6.238,0,0.065,0.0964,0.003,0.238,0.309,78.068,2015,170.07
boyfriend (with Social House),Ariana Grande,84,boyfriend,post teen pop,pop,post-teen pop,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,2019,186.11
God is a woman,Ariana Grande,80,Sweetener,post teen pop,pop,post-teen pop,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,2018,197.55
Side To Side,Ariana Grande,79,Dangerous Woman,post teen pop,pop,post-teen pop,0.65,0.736,6,-5.84,0,0.229,0.0513,0.0,0.235,0.612,159.174,2016,226.16
Look What You Made Me Do,Taylor Swift,68,reputation,post teen pop,pop,post-teen pop,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,2017,211.85
Alarm,Anne-Marie,65,Alarm,post teen pop,pop,post-teen pop,0.756,0.589,0,-5.093,1,0.232,0.0812,0.0,0.176,0.811,146.928,2016,205.59
All About That Bass,Meghan Trainor,70,Title (Deluxe),Post-teen pop,pop,post-teen pop,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,2015,187.92
Jealous - Remix,Nick Jonas,69,Nick Jonas X2,Post-teen pop,pop,post-teen pop,0.684,0.71,11,-3.614,0,0.0779,0.0132,0.0,0.444,0.451,93.007,2015,222.19
Want to Want Me,Jason Derulo,76,Everything Is 4,Post-teen pop,pop,post-teen pop,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,2015,207.72
Can't Feel My Face,The Weeknd,80,Beauty Behind The Madness,Post-teen pop,pop,post-teen pop,0.705,0.769,9,-5.526,0,0.0426,0.112,0.0,0.105,0.59,107.939,2015,213.52
Year 3000,Jonas Brothers,68,Music From Chasing Happiness,post-teen pop,pop,post-teen pop,0.659,0.857,11,-5.85,1,0.0437,0.0045,1.93e-06,0.335,0.798,106.965,2019,201.96
Hold Tight,Josha Daniel,32,Hold Tight,Electro Pop | Electropop,pop,electropop,0.543,0.662,0,-10.177,1,0.0301,0.09,0.527,0.149,0.22,126.983,2020,249.45
Someone New,Quentyn,45,Someone New,Electro Pop | Electropop,pop,electropop,0.588,0.627,5,-7.249,0,0.0453,0.0149,0.105,0.375,0.39,112.018,2019,182.14
Dream Of You,Josha Daniel,41,Dream Of You,Electro Pop | Electropop,pop,electropop,0.578,0.788,4,-5.752,0,0.0351,0.00339,7.3e-05,0.225,0.346,105.023,2019,246.86
Rush,Quentyn,38,Rush (feat. Pikes),Electro Pop | Electropop,pop,electropop,0.513,0.681,0,-6.677,1,0.0419,0.0265,0.000168,0.0811,0.101,100.003,2019,247.2
Home,New Spell,26,Home,Electro Pop | Electropop,pop,electropop,0.536,0.564,8,-11.09,0,0.0345,0.0745,0.00106,0.11,0.471,79.974,2019,237.88
Open Up,Josha Daniel,39,Open Up,Electro Pop | Electropop,pop,electropop,0.512,0.757,9,-7.98,0,0.0274,0.00507,0.948,0.298,0.329,116.016,2019,231.21
Megaton Mile,Local Natives,56,Violet Street,Electro Pop | Electropop,pop,electropop,0.542,0.811,0,-5.07,0,0.0759,0.0476,0.000168,0.813,0.58,120.477,2019,266.53
Moving On,Quentyn,32,Moving On (feat. Robin Vane),Electro Pop | Electropop,pop,electropop,0.562,0.799,1,-5.263,1,0.0421,0.0444,0.00257,0.334,0.225,116.978,2017,221.54
Synchro,The Able Bodies,12,Synchro,Electro Pop | Electropop,pop,electropop,0.71,0.719,0,-7.336,0,0.0374,0.266,1.51e-06,0.108,0.626,115.964,2020,304.14
In the End (Lost Tapes),Röyksopp,45,In the End (Lost Tapes),Electro Pop | Electropop,pop,electropop,0.357,0.544,7,-10.399,1,0.0371,0.0159,0.784,0.0639,0.146,114.957,2019,376.72
Jerusalem - Pt. 2,Quentyn,34,Jerusalem,Electro Pop | Electropop,pop,electropop,0.691,0.511,5,-9.637,0,0.0334,0.12,0.00769,0.107,0.238,124.996,2018,163.24
Long Shot - Mount Pleasant Remix,Transviolet,45,Long Shot (Mount Pleasant Remix),Electro Pop | Electropop,pop,electropop,0.692,0.756,8,-7.305,1,0.0424,0.485,0.113,0.159,0.233,116.983,2020,223.59
parallel world,teepee,20,parallel world,Electro Pop | Electropop,pop,electropop,0.662,0.346,2,-15.006,1,0.0295,0.519,0.00235,0.0926,0.397,126.967,2020,202.61
On Your Mind,Quentyn,34,On Your Mind (feat. Josha Daniel),Electro Pop | Electropop,pop,electropop,0.575,0.885,1,-5.045,0,0.0308,0.00221,0.704,0.19,0.217,115.007,2019,204.52
A Part,INTET,23,A Part,Electro Pop | Electropop,pop,electropop,0.49,0.607,2,-7.003,1,0.0252,0.122,0.0538,0.0841,0.377,95.986,2020,190.43
Vermin,dolorifics,25,Vermin,Electro Pop | Electropop,pop,electropop,0.682,0.753,9,-6.725,0,0.0287,5.81e-05,1.7e-06,0.194,0.929,120.038,2019,197.29
Mono,Sacred Animals,39,Mono,Electro Pop | Electropop,pop,electropop,0.612,0.824,6,-7.498,0,0.0297,0.00118,0.0438,0.0703,0.543,92.513,2019,199.62
Dead of the Night,Strath,34,Dead of the Night,Electro Pop | Electropop,pop,electropop,0.643,0.749,10,-4.867,0,0.0363,0.445,0.309,0.622,0.309,112.492,2020,259.12
Hourglass,Imitating Aeroplanes,0,Hourglass,Electro Pop | Electropop,pop,electropop,0.577,0.592,7,-7.259,0,0.029,0.35,0.655,0.163,0.262,124.973,2017,208.75
Innocence,Quentyn,38,Innocence (feat. Zay),Electro Pop | Electropop,pop,electropop,0.562,0.702,5,-6.09,0,0.042,0.0477,4.58e-05,0.322,0.331,102.043,2019,182.95
Lone Wolf,Nathaniel Stewart,12,Lone Wolf,Electro Pop | Electropop,pop,electropop,0.538,0.63,5,-10.699,0,0.0307,0.175,0.00174,0.0559,0.57,80.984,2019,269.15
P.D.R.,The Bergamot,18,Mayflies,Electro Pop | Electropop,pop,electropop,0.625,0.633,2,-7.211,1,0.0336,0.00885,3.66e-06,0.118,0.613,162.063,2019,242.43
Home Tonight,Quentyn,36,Home Tonight,Electro Pop | Electropop,pop,electropop,0.629,0.776,1,-6.555,1,0.0939,0.00157,0.111,0.152,0.485,119.98,2017,210.0
Breathe,Electric Shore,24,Breathe,Electro Pop | Electropop,pop,electropop,0.453,0.668,2,-5.204,1,0.0345,0.0634,2.15e-05,0.343,0.372,143.92,2019,246.93
Damage Control,Perttu,41,Damage Control,Electro Pop | Electropop,pop,electropop,0.631,0.871,2,-5.796,1,0.0447,0.159,0.00073,0.0901,0.903,125.994,2019,197.63
Deliverance,CHVRCHES,36,Love Is Dead,Electro Pop | Electropop,pop,electropop,0.564,0.78,1,-5.25,1,0.0281,0.00128,0.00162,0.113,0.197,105.969,2018,252.84
Higher,Quentyn,37,Higher (feat. Josha Daniel),Electro Pop | Electropop,pop,electropop,0.423,0.631,5,-7.17,0,0.0334,0.00161,0.00978,0.231,0.283,117.067,2019,203.08
Free Your Soul,Devin Farney,23,Stealing Sand from the Sandbox,Electro Pop | Electropop,pop,electropop,0.683,0.535,5,-7.307,1,0.0275,0.194,0.00228,0.0804,0.935,112.966,2018,220.28
Make Up Your Mind,KEV,0,Make Up Your Mind,Electro Pop | Electropop,pop,electropop,0.611,0.753,9,-9.153,1,0.0509,0.0321,1e-06,0.0343,0.22,105.016,2018,233.81
Arrive,Quentyn,37,Arrive,Electro Pop | Electropop,pop,electropop,0.449,0.625,6,-6.234,0,0.049,0.00164,0.897,0.166,0.356,123.069,2017,187.32
Time to Find Someone,Bildjan,38,Time to Find Someone,Electro Pop | Electropop,pop,electropop,0.586,0.84,8,-6.674,0,0.0314,0.201,0.00056,0.0661,0.782,102.031,2019,166.48
Breaking Kind,Steve Angello,36,Genesis,Electro Pop | Electropop,pop,electropop,0.458,0.742,4,-5.125,0,0.101,0.126,0.0,0.232,0.248,94.785,2017,200.63
Monster,Quentyn,33,Monster (feat. The Crushboys),Electro Pop | Electropop,pop,electropop,0.629,0.79,0,-5.384,0,0.0327,0.23,0.0,0.114,0.201,107.006,2018,217.57
Crazy Eights,Futurist,24,Omens,Electro Pop | Electropop,pop,electropop,0.464,0.586,11,-8.453,0,0.0291,0.178,0.00785,0.14,0.237,89.875,2019,358.72
Nightride,Carl Louis,23,Nightride,Electro Pop | Electropop,pop,electropop,0.512,0.613,2,-7.286,0,0.0379,0.0592,0.0563,0.253,0.324,120.0,2019,273.8
City Vocabulary,Hause Plants,19,City Vocabulary,Electro Pop | Electropop,pop,electropop,0.301,0.906,4,-4.854,1,0.0757,0.347,0.663,0.597,0.361,150.109,2020,184.76
Moving On,Roosevelt,0,Roosevelt,Electro Pop | Electropop,pop,electropop,0.582,0.913,6,-6.517,1,0.0387,0.0288,0.67,0.331,0.715,105.009,2016,283.01
On the Weekend - Phantoms Remix,Moli,44,On the Weekend (Phantoms Remix),Electro Pop | Electropop,pop,electropop,0.661,0.754,1,-8.905,0,0.0322,0.000742,0.299,0.0952,0.492,123.989,2019,227.31
The Highway,The Restless Age,18,The Highway,Electro Pop | Electropop,pop,electropop,0.487,0.431,3,-10.419,1,0.0245,0.0799,0.0062,0.198,0.222,88.874,2019,210.57
Red Lights,Maximum Love,42,Under the Shadow,Electro Pop | Electropop,pop,electropop,0.441,0.539,8,-8.294,1,0.0279,0.00735,0.453,0.652,0.312,93.971,2018,209.71
Paradise,So So Sun,20,Paradise,Electro Pop | Electropop,pop,electropop,0.671,0.725,5,-7.247,1,0.0359,0.00411,0.0202,0.234,0.41,114.96,2019,215.1
Sundown,EAUXMAR,46,Sundown,Electro Pop | Electropop,pop,electropop,0.646,0.679,6,-6.328,1,0.0261,0.00199,0.48,0.352,0.599,104.981,2019,153.71
Body Double,Dance Yourself Clean,33,Body Double,Electro Pop | Electropop,pop,electropop,0.759,0.682,5,-6.34,0,0.041,0.0573,0.0,0.106,0.466,108.941,2019,182.05
One Last Time,Kirmont,20,One Last Time,Electro Pop | Electropop,pop,electropop,0.628,0.847,4,-4.0,0,0.0418,0.00523,0.00484,0.475,0.609,149.959,2019,277.11
Painting Pictures,TOFFE,29,Painting Pictures,Electro Pop | Electropop,pop,electropop,0.618,0.756,11,-6.742,1,0.0486,0.218,2.88e-05,0.0901,0.487,103.066,2017,209.17
Highlight of My Week,East Harbor,18,Highlight of My Week,Electro Pop | Electropop,pop,electropop,0.641,0.877,0,-5.824,1,0.0267,0.000253,0.00909,0.144,0.764,125.998,2019,161.28
She Said,Michael Moawad,47,She Said,Electro Pop | Electropop,pop,electropop,0.715,0.46,6,-10.276,1,0.132,0.363,3.81e-05,0.258,0.554,134.006,2019,206.38
Let It Happen,Tame Impala,12,Currents,Electro Pop | Electropop,pop,electropop,0.602,0.874,1,-5.906,0,0.0428,0.00476,0.0192,0.108,0.612,125.017,2015,467.58
Don't Let Me Down,The Chainsmokers,81,Don't Let Me Down,Electropop Hits  2017-2020,pop,electropop,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,2016,208.37
Closer (feat. Halsey),The Chainsmokers,85,Closer (feat. Halsey),Electropop Hits  2017-2020,pop,electropop,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,2016,244.96
Faded,Alan Walker,77,Faded,Electropop Hits  2017-2020,pop,electropop,0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,2015,212.63
Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer,8,Peace Is The Mission (Extended),Electropop Hits  2017-2020,pop,electropop,0.747,0.877,9,-3.782,0,0.0664,0.0375,0.000833,0.233,0.752,107.991,2015,166.14
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,77,Rockabye (feat. Sean Paul & Anne-Marie),Electropop Hits  2017-2020,pop,electropop,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,2016,251.09
One Dance,Drake,20,Views,Electropop Hits  2017-2020,pop,electropop,0.791,0.619,1,-5.886,1,0.0532,0.00784,0.00423,0.351,0.371,103.989,2016,173.99
Kill Em With Kindness,Selena Gomez,63,Revival (Deluxe),Electropop Hits  2017-2020,pop,electropop,0.757,0.884,10,-5.488,0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012,2015,217.91
Feel Good,Gryffin,10,Feel Good,Electropop Hits  2017-2020,pop,electropop,0.62,0.713,2,-4.753,1,0.0342,0.217,3.3e-06,0.222,0.451,137.957,2017,248.16
Chained To The Rhythm,Katy Perry,9,Chained To The Rhythm,Electropop Hits  2017-2020,pop,electropop,0.451,0.809,0,-5.327,1,0.141,0.073,0.0,0.201,0.481,189.888,2017,237.92
Side To Side,Ariana Grande,79,Dangerous Woman,Electropop Hits  2017-2020,pop,electropop,0.65,0.736,6,-5.84,0,0.229,0.0513,0.0,0.235,0.612,159.174,2016,226.16
Starving,Hailee Steinfeld,77,Starving,Electropop Hits  2017-2020,pop,electropop,0.729,0.615,4,-4.238,1,0.0647,0.378,0.0,0.105,0.508,99.989,2016,181.88
Work from Home (feat. Ty Dolla $ign),Fifth Harmony,78,7/27 (Deluxe),Electropop Hits  2017-2020,pop,electropop,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,2016,214.48
Runaway (U & I),Galantis,74,Pharmacy,Electropop Hits  2017-2020,pop,electropop,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,2015,227.07
Something Just Like This,The Chainsmokers,76,Something Just Like This,Electropop Hits  2017-2020,pop,electropop,0.607,0.649,11,-6.695,0,0.0362,0.0306,2.46e-05,0.174,0.505,102.996,2017,247.63
Chained To The Rhythm,Katy Perry,14,Chained To The Rhythm,Electropop Hits  2017-2020,pop,electropop,0.446,0.793,0,-5.365,1,0.156,0.089,0.0,0.211,0.47,189.891,2017,237.92
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,22,I Don’t Wanna Live Forever (Fifty Shades Darker),Electropop Hits  2017-2020,pop,electropop,0.735,0.451,0,-8.374,1,0.0585,0.0631,1.3e-05,0.325,0.0862,117.973,2016,245.2
The Hills,The Weeknd,6,The Hills,Electropop Hits  2017-2020,pop,electropop,0.587,0.566,0,-7.017,0,0.0528,0.0843,0.0,0.145,0.155,113.025,2015,242.52
No Lie,Sean Paul,16,No Lie,Electropop Hits  2017-2020,pop,electropop,0.741,0.891,7,-2.824,1,0.119,0.0437,0.0,0.256,0.449,102.002,2016,221.18
This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,20,Layers,Electropop Hits  2017-2020,pop,electropop,0.793,0.729,0,-4.77,0,0.0394,0.08,3.1e-05,0.317,0.488,121.972,2016,195.55
Don't Wanna Know,Maroon 5,11,Don't Wanna Know,Electropop Hits  2017-2020,pop,electropop,0.777,0.627,7,-6.142,1,0.0792,0.356,0.0,0.0956,0.444,100.054,2016,214.48
Never Give Up,Sia,67,"Never Give Up (From ""Lion"" Soundtrack)",Electropop Hits  2017-2020,pop,electropop,0.568,0.936,6,-2.961,0,0.053,0.00497,0.0138,0.12,0.605,91.009,2016,221.99
I Want You To Know,Zedd,7,True Colors,Electropop Hits  2017-2020,pop,electropop,0.58,0.846,9,-2.876,0,0.0573,0.00537,6.62e-06,0.145,0.366,129.998,2015,240.0
First Time,Kygo,69,First Time,Electropop Hits  2017-2020,pop,electropop,0.633,0.592,0,-7.245,0,0.112,0.197,0.0,0.099,0.679,90.066,2017,193.51
Policeman - Radio Edit,Eva Simons,0,Policeman,Electropop Hits  2017-2020,pop,electropop,0.643,0.955,6,-1.586,1,0.134,0.0515,1.13e-06,0.328,0.881,104.709,2015,194.4
Hey Baby,Dimitri Vegas & Like Mike,0,Hey Baby,Electropop Hits  2017-2020,pop,electropop,0.601,0.877,6,-4.547,0,0.132,0.0185,0.0,0.246,0.855,179.965,2016,191.21
I Got You,Bebe Rexha,62,I Got You,Electropop Hits  2017-2020,pop,electropop,0.609,0.887,9,-4.749,0,0.0507,0.0504,4.76e-06,0.09,0.316,97.99,2016,191.81
Despacito - Remix,Luis Fonsi,24,Despacito Feat. Justin Bieber (Remix),Electropop Hits  2017-2020,pop,electropop,0.694,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,2017,228.83
No Vacancy,OneRepublic,10,No Vacancy,Electropop Hits  2017-2020,pop,electropop,0.71,0.73,5,-4.001,1,0.0607,0.0571,0.0,0.139,0.48,99.986,2017,223.19
"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,4,Know No Better,Electropop Hits  2017-2020,pop,electropop,0.738,0.814,7,-4.414,0,0.0999,0.132,9.64e-06,0.126,0.483,119.041,2017,225.85
The Ocean (feat. Shy Martin),Mike Perry,73,The Ocean (feat. Shy Martin),Electropop Hits  2017-2020,pop,electropop,0.632,0.575,5,-6.478,1,0.029,0.0225,1.81e-06,0.104,0.188,90.037,2016,183.41
All In My Head (Flex) (feat. Fetty Wap),Fifth Harmony,66,7/27 (Deluxe),Electropop Hits  2017-2020,pop,electropop,0.689,0.791,0,-5.194,0,0.053,0.023,0.0,0.0526,0.755,95.04,2016,210.57
Sing Me to Sleep,Alan Walker,61,Sing Me to Sleep,Electropop Hits  2017-2020,pop,electropop,0.491,0.607,4,-6.333,0,0.0668,0.0125,1.52e-06,0.289,0.166,176.112,2016,189.33
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,78,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Electropop Hits  2017-2020,pop,electropop,0.667,0.83,0,-5.715,1,0.0749,0.0123,0.0,0.191,0.701,113.03,2016,236.0
Alone,Alan Walker,70,Alone,Electropop Hits  2017-2020,pop,electropop,0.676,0.929,10,-3.194,1,0.0458,0.186,0.000405,0.121,0.157,97.019,2016,161.2
Starboy,The Weeknd,16,Starboy,Electropop Hits  2017-2020,pop,electropop,0.681,0.594,7,-7.028,1,0.282,0.165,3.49e-06,0.134,0.535,186.054,2016,230.45
Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,76,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Electropop Hits  2017-2020,pop,electropop,0.696,0.817,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064,2017,216.41
Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,7,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Electropop Hits  2017-2020,pop,electropop,0.803,0.743,1,-3.602,0,0.0681,0.105,2.12e-06,0.099,0.674,108.005,2017,203.18
2U (feat. Justin Bieber),David Guetta,71,2U (feat. Justin Bieber),Electropop Hits  2017-2020,pop,electropop,0.548,0.65,8,-5.827,0,0.0591,0.219,0.0,0.225,0.557,144.937,2017,194.9
Good Life (with G-Eazy & Kehlani),G-Eazy,65,Good Life (with G-Eazy & Kehlani),Electropop Hits  2017-2020,pop,electropop,0.572,0.778,1,-5.208,1,0.233,0.00638,0.0,0.0563,0.54,168.073,2017,225.52
It Ain't Me (with Selena Gomez),Kygo,78,It Ain't Me (with Selena Gomez),Electropop Hits  2017-2020,pop,electropop,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,2017,220.78
There's Nothing Holdin' Me Back,Shawn Mendes,25,Illuminate (Deluxe),Electropop Hits  2017-2020,pop,electropop,0.857,0.8,2,-4.035,1,0.0583,0.381,0.0,0.0913,0.966,121.996,2017,199.44
Versace On The Floor (Bruno Mars vs. David Guetta),Bruno Mars,63,Versace On The Floor (Bruno Mars vs. David Guetta),Electropop Hits  2017-2020,pop,electropop,0.747,0.701,2,-4.902,1,0.0429,0.108,0.0,0.0712,0.589,100.012,2017,228.3
Middle,DJ Snake,9,Middle,Electropop Hits  2017-2020,pop,electropop,0.604,0.745,9,-4.103,1,0.0385,0.0161,0.0,0.0542,0.205,104.941,2015,220.57
Too Good,Drake,12,Views,Electropop Hits  2017-2020,pop,electropop,0.804,0.648,7,-7.805,1,0.117,0.0573,3.49e-05,0.102,0.392,117.983,2016,263.37
Voodoo Song - Radio Edit,Willy William,47,Voodoo Song (Radio Edit),Electropop Hits  2017-2020,pop,electropop,0.614,0.722,11,-3.769,0,0.219,0.0544,0.0,0.139,0.26,103.885,2017,195.86
Whatever It Takes,Imagine Dragons,18,Evolve,Electropop Hits  2017-2020,pop,electropop,0.675,0.649,1,-4.953,1,0.0315,0.0429,0.0,0.128,0.537,134.955,2017,201.24
